puppet-barbican;b067abd;OpenStack Release Bot;2024-04-12

puppet-barbican;a204666;OpenStack Release Bot;2024-04-12

puppet-barbican;0b64901;Takashi Kajinami;2024-03-29

puppet-barbican;9a728d5;Takashi Kajinami;2024-03-13

puppet-barbican;d2625af;Takashi Kajinami;2024-03-08

puppet-barbican;9c09302;Zuul;2024-02-29

puppet-barbican;33492bf;Takashi Kajinami;2024-02-25

puppet-barbican;276812b;Takashi Kajinami;2024-02-22

puppet-barbican;ce4ec93;OpenStack Release Bot;2024-02-21

puppet-barbican;7040e66;Takashi Kajinami;2024-02-17

puppet-barbican;4947050;Zuul;2024-01-22

puppet-barbican;3e3becf;Takashi Kajinami;2024-01-19

puppet-barbican;926d47e;Zuul;2024-01-18

puppet-barbican;7c46050;Takashi Kajinami;2024-01-17

puppet-barbican;b23fc4b;Zuul;2023-12-15

puppet-barbican;f5b72e8;Zuul;2023-12-15

puppet-barbican;01ececb;Takashi Kajinami;2023-12-15

puppet-barbican;5bd12fd;Takashi Kajinami;2023-12-15

puppet-barbican;784c7fd;Takashi Kajinami;2023-12-11

puppet-barbican;19f9032;Takashi Kajinami;2023-11-19

puppet-barbican;af6d42b;Takashi Kajinami;2023-11-18

puppet-barbican;1b0cdc9;Zuul;2023-11-08

puppet-barbican;ca2fd10;Takashi Kajinami;2023-11-08

puppet-barbican;bbf38b6;OpenStack Release Bot;2023-10-16

puppet-barbican;7bcaae0;Takashi Kajinami;2023-10-13

puppet-barbican;2f4fe1d;Takashi Kajinami;2023-10-11

puppet-barbican;a3295ed;Zuul;2023-10-03

puppet-barbican;8597ece;Takashi Kajinami;2023-10-03

puppet-barbican;9a721be;Takashi Kajinami;2023-10-03

puppet-barbican;21312a3;Zuul;2023-09-15

puppet-barbican;122686e;Takashi Kajinami;2023-09-14

puppet-barbican;db0bd51;Takashi Kajinami;2023-09-11

puppet-barbican;02d4ae5;Takashi Kajinami;2023-08-11

puppet-barbican;73eaefe;Takashi Kajinami;2023-08-11

puppet-barbican;d459be6;Takashi Kajinami;2023-07-17

puppet-barbican;6e2515b;Zuul;2023-06-26

puppet-barbican;c383235;Tobias Urdin;2023-06-26

puppet-barbican;7775352;Takashi Kajinami;2023-06-23

puppet-barbican;2079fb1;Zuul;2023-06-16

puppet-barbican;d3724a4;Takashi Kajinami;2023-06-16

puppet-barbican;e1f09fe;Takashi Kajinami;2023-05-22

puppet-barbican;9fe8664;Takashi Kajinami;2023-04-14

puppet-barbican;362da39;OpenStack Release Bot;2023-04-05

puppet-barbican;58f2f8f;Takashi Kajinami;2023-03-23

puppet-barbican;578e24a;Takashi Kajinami;2023-03-03

puppet-barbican;729f5d2;Takashi Kajinami;2023-03-01

puppet-barbican;626681f;Takashi Kajinami;2023-02-26

puppet-barbican;0480d0a;Zuul;2023-01-24

puppet-barbican;acd9bf3;Takashi Kajinami;2023-01-23

puppet-barbican;5b17af2;Takashi Kajinami;2023-01-23

puppet-barbican;fb2bca2;Takashi Kajinami;2023-01-15

puppet-barbican;9c6f3af;Takashi Kajinami;2023-01-06

puppet-barbican;a79ac82;Takashi Kajinami;2023-01-06

puppet-barbican;30b8c1e;OpenStack Release Bot;2022-10-20

puppet-barbican;e2d05a3;Takashi Kajinami;2022-10-05

puppet-barbican;334a068;Takashi Kajinami;2022-09-06

puppet-barbican;eb2b84e;Takashi Kajinami;2022-08-26

puppet-barbican;5b21717;Takashi Kajinami;2022-08-26

puppet-barbican;3898190;Takashi Kajinami;2022-08-26

puppet-barbican;5d4084a;Takashi Kajinami;2022-08-20

puppet-barbican;577a44a;Takashi Kajinami;2022-08-02

puppet-barbican;50d44ac;Zuul;2022-08-01

puppet-barbican;b50eb0a;Zuul;2022-08-01

puppet-barbican;9a343b0;Zuul;2022-08-01

puppet-barbican;4440b6c;Zuul;2022-07-30

puppet-barbican;c7db104;Takashi Kajinami;2022-07-24

puppet-barbican;cb89bda;Takashi Kajinami;2022-07-16

puppet-barbican;8d919fc;Zuul;2022-07-15

puppet-barbican;b8c8d1f;Takashi Kajinami;2022-07-11

puppet-barbican;93e7add;Takashi Kajinami;2022-07-10

puppet-barbican;72299ab;Takashi Kajinami;2022-06-30

puppet-barbican;f606fd1;Takashi Kajinami;2022-06-23

puppet-barbican;237c4b2;Takashi Kajinami;2022-06-23

puppet-barbican;3b1ecbe;Rajesh Tailor;2022-06-17

puppet-barbican;3e6ddb7;Zuul;2022-06-01

puppet-barbican;fdb4d4a;Takashi Kajinami;2022-05-27

puppet-barbican;109ea49;Takashi Kajinami;2022-05-19

puppet-barbican;3af0df5;Zuul;2022-05-11

puppet-barbican;043774f;Takashi Kajinami;2022-05-09

puppet-barbican;fdda2d1;Zuul;2022-05-08

puppet-barbican;6e8df97;Takashi Kajinami;2022-05-06

puppet-barbican;f9da552;Zuul;2022-05-06

puppet-barbican;236aa15;Zuul;2022-05-06

puppet-barbican;cb66231;Zuul;2022-05-06

puppet-barbican;700b5e4;Takashi Kajinami;2022-04-26

puppet-barbican;a1c8c93;Takashi Kajinami;2022-04-26

puppet-barbican;6c60f0d;Takashi Kajinami;2022-04-26

puppet-barbican;7912e8d;Takashi Kajinami;2022-04-25

puppet-barbican;7558739;OpenStack Release Bot;2022-04-05

puppet-barbican;0ac6151;Zuul;2022-03-30

puppet-barbican;111ea8b;Jiri Podivin;2022-03-29

puppet-barbican;092b9e7;Takashi Kajinami;2022-03-21

puppet-barbican;b32a729;Takashi Kajinami;2022-03-21

puppet-barbican;02157c9;Zuul;2022-03-16

puppet-barbican;c81f0c5;Zuul;2022-03-16

puppet-barbican;66852ce;Zuul;2022-03-16

puppet-barbican;0d4580b;Takashi Kajinami;2022-03-14

puppet-barbican;8166a08;Takashi Kajinami;2022-03-14

puppet-barbican;405aee5;Takashi Kajinami;2022-03-14

puppet-barbican;4d8daf2;Takashi Kajinami;2022-03-11

puppet-barbican;cafa5e9;Takashi Kajinami;2022-03-08

puppet-barbican;deacd17;ZhongShengping;2022-02-27

puppet-barbican;574e57d;Zuul;2022-02-24

puppet-barbican;ec8178f;Zuul;2022-02-22

puppet-barbican;c68695d;Takashi Kajinami;2022-02-23

puppet-barbican;2693f8c;Takashi Kajinami;2022-02-20

puppet-barbican;8c167ae;Zuul;2022-02-18

puppet-barbican;d8067ab;Takashi Kajinami;2022-02-16

puppet-barbican;fe51d18;Takashi Kajinami;2022-02-08

puppet-barbican;12a5b23;Takashi Kajinami;2022-02-07

puppet-barbican;d780432;Takashi Kajinami;2022-01-23

puppet-barbican;caa8932;Takashi Kajinami;2022-01-11

puppet-barbican;3927d78;Zuul;2022-01-10

puppet-barbican;b19934a;Zuul;2022-01-10

puppet-barbican;bdded91;Zuul;2022-01-08

puppet-barbican;26a9007;Zuul;2022-01-07

puppet-barbican;d0f34f0;Takashi Kajinami;2022-01-08

puppet-barbican;9b0d38b;Takashi Kajinami;2022-01-08

puppet-barbican;5bedc75;ZhongShengping;2022-01-07

puppet-barbican;685301e;Takashi Kajinami;2022-01-05

puppet-barbican;f6c1a66;Takashi Kajinami;2022-01-05

puppet-barbican;d6bbb2c;Takashi Kajinami;2022-01-05

puppet-barbican;47729d3;Takashi Kajinami;2022-01-04

puppet-barbican;da645f8;Takashi Kajinami;2021-12-27

puppet-barbican;a2cf196;Zuul;2021-12-08

puppet-barbican;09890b5;Takashi Kajinami;2021-12-08

puppet-barbican;b23fdf4;Takashi Kajinami;2021-12-08

puppet-barbican;cf918ed;Takashi Kajinami;2021-12-08

puppet-barbican;2b15164;Takashi Kajinami;2021-11-29

puppet-barbican;e3a92d7;Takashi Kajinami;2021-11-25

puppet-barbican;f6ca184;Takashi Kajinami;2021-11-11

puppet-barbican;90694cd;Takashi Kajinami;2021-11-03

puppet-barbican;044c415;Takashi Kajinami;2021-11-02

puppet-barbican;3d1f344;Zuul;2021-10-17

puppet-barbican;c94b67a;Takashi Kajinami;2021-10-14

puppet-barbican;e33720d;Zuul;2021-10-13

puppet-barbican;6cefdbc;Takashi Kajinami;2021-10-11

puppet-barbican;e983630;Takashi Kajinami;2021-10-08

puppet-barbican;deeac55;OpenStack Release Bot;2021-10-07

puppet-barbican;7a3cb25;Zuul;2021-10-01

puppet-barbican;673bfb9;Zuul;2021-10-01

puppet-barbican;9544eb5;Zuul;2021-10-01

puppet-barbican;e983fcf;ZhongShengping;2021-10-01

puppet-barbican;88d4b4f;ZhongShengping;2021-09-30

puppet-barbican;f4dfe53;ZhongShengping;2021-09-30

puppet-barbican;8639e48;Zuul;2021-09-29

puppet-barbican;f6b517e;Zuul;2021-09-29

puppet-barbican;8da9a0d;Takashi Kajinami;2021-09-29

puppet-barbican;c14a53b;ZhongShengping;2021-09-29

puppet-barbican;9337267;ZhongShengping;2021-09-29

puppet-barbican;6b59016;Takashi Kajinami;2021-09-29

puppet-barbican;cfc1fc6;Takashi Kajinami;2021-09-29

puppet-barbican;e6a87bc;ZhongShengping;2021-09-28

puppet-barbican;f684d50;ZhongShengping;2021-09-23

puppet-barbican;9885d6c;Zuul;2021-09-20

puppet-barbican;69cc81a;ZhongShengping;2021-09-17

puppet-barbican;aa73bc3;ZhongShengping;2021-09-14

puppet-barbican;06d42a7;ZhongShengping;2021-09-06

puppet-barbican;46265f5;Takashi Kajinami;2021-09-04

puppet-barbican;4fbb82c;Takashi Kajinami;2021-08-27

puppet-barbican;90f8163;Takashi Kajinami;2021-08-14

puppet-barbican;26524c0;ZhongShengping;2021-07-26

puppet-barbican;eca459a;Zuul;2021-07-04

puppet-barbican;67a0bb3;Takashi Kajinami;2021-07-01

puppet-barbican;88d0df2;Zuul;2021-06-28

puppet-barbican;8250e49;Zuul;2021-06-02

puppet-barbican;eb4d097;Takashi Kajinami;2021-06-02

puppet-barbican;0d364bc;ZhongShengping;2021-05-28

puppet-barbican;95600aa;Takashi Kajinami;2021-05-28

puppet-barbican;80808bc;Zuul;2021-05-27

puppet-barbican;68b83d3;Thomas Goirand;2021-05-21

puppet-barbican;7c74f5f;Takashi Kajinami;2021-05-11

puppet-barbican;67dbb7e;ZhongShengping;2021-04-29

puppet-barbican;977e685;Takashi Kajinami;2021-04-21

puppet-barbican;7a89adc;Zuul;2021-04-14

puppet-barbican;6685cbf;Zuul;2021-04-13

puppet-barbican;0edb3b1;Thomas Goirand;2021-04-12

puppet-barbican;f3231f7;Tobias Urdin;2021-04-08

puppet-barbican;6e01e95;Zuul;2021-04-06

puppet-barbican;b8ee62c;Thomas Goirand;2021-04-01

puppet-barbican;785ed37;OpenStack Release Bot;2021-04-01

puppet-barbican;acd24e6;Zuul;2021-03-29

puppet-barbican;2b2daa2;ZhongShengping;2021-03-27

puppet-barbican;d805175;ZhongShengping;2021-03-26

puppet-barbican;01b5832;Zuul;2021-03-26

puppet-barbican;76041ed;Zuul;2021-03-26

puppet-barbican;06152e9;Zuul;2021-03-26

puppet-barbican;b4e7b59;Takashi Kajinami;2021-03-26

puppet-barbican;f2226dc;Takashi Kajinami;2021-03-24

puppet-barbican;f0304ab;Takashi Kajinami;2021-03-24

puppet-barbican;d320845;Zuul;2021-03-23

puppet-barbican;5faa723;Zuul;2021-03-23

puppet-barbican;65c672e;Takashi Kajinami;2021-03-23

puppet-barbican;9ae4871;Thomas Goirand;2021-03-22

puppet-barbican;d4cf4c6;Zuul;2021-03-22

puppet-barbican;252b1b9;Zuul;2021-03-22

puppet-barbican;27b1cc2;Alexey Stupnikov;2021-03-21

puppet-barbican;a89b6a9;Zuul;2021-03-19

puppet-barbican;481ebb8;Takashi Kajinami;2021-03-18

puppet-barbican;4403fe7;Takashi Kajinami;2021-03-17

puppet-barbican;1815e11;Zuul;2021-03-16

puppet-barbican;e5cbbe6;Takashi Kajinami;2021-03-16

puppet-barbican;4197096;ZhongShengping;2021-03-12

puppet-barbican;8685ed4;Douglas Mendizábal;2021-03-08

puppet-barbican;81135f6;Takashi Kajinami;2021-02-01

puppet-barbican;de19fde;ZhongShengping;2021-01-19

puppet-barbican;436eb6b;Zuul;2021-01-14

puppet-barbican;90a6ed1;Takashi Kajinami;2021-01-07

puppet-barbican;78b23db;Takashi Kajinami;2021-01-03

puppet-barbican;58a34d2;ZhongShengping;2020-12-04

puppet-barbican;e48bc4d;ZhongShengping;2020-12-02

puppet-barbican;e209161;ZhongShengping;2020-11-23

puppet-barbican;c3d3600;ZhongShengping;2020-11-11

puppet-barbican;1d35a0a;Zuul;2020-10-28

puppet-barbican;d27b2f1;Zuul;2020-10-28

puppet-barbican;ad86ee3;Zuul;2020-10-28

puppet-barbican;7da732a;ZhongShengping;2020-10-28

puppet-barbican;6ffe489;Takashi Kajinami;2020-10-27

puppet-barbican;432a34e;Douglas Mendizábal;2020-10-27

puppet-barbican;ed44272;Takashi Kajinami;2020-10-27

puppet-barbican;83cee75;Takashi Kajinami;2020-10-18

puppet-barbican;26f595f;ZhongShengping;2020-10-15

puppet-barbican;1a93ddf;Zuul;2020-10-13

puppet-barbican;bd664da;Zuul;2020-10-13

puppet-barbican;067d469;Zuul;2020-10-12

puppet-barbican;6f833db;Takashi Kajinami;2020-10-12

puppet-barbican;bded1a8;Takashi Kajinami;2020-10-12

puppet-barbican;950956f;ZhongShengping;2020-10-12

puppet-barbican;28da334;Zuul;2020-10-12

puppet-barbican;68e04e5;ZhongShengping;2020-10-10

puppet-barbican;5296ff3;Zuul;2020-10-09

puppet-barbican;807ae63;ZhongShengping;2020-10-09

puppet-barbican;15a5cb9;OpenStack Release Bot;2020-10-08

puppet-barbican;3b2cde6;Takashi Kajinami;2020-10-06

puppet-barbican;2946443;ZhongShengping;2020-09-24

puppet-barbican;91dcc91;ZhongShengping;2020-09-16

puppet-barbican;acfaa5e;Zuul;2020-09-10

puppet-barbican;4c8ddd0;ZhongShengping;2020-09-08

puppet-barbican;354aa07;Tobias Urdin;2020-08-31

puppet-barbican;5607e63;Zuul;2020-08-31

puppet-barbican;61afa0c;Zuul;2020-08-31

puppet-barbican;9856c9b;Zuul;2020-08-31

puppet-barbican;980151b;Tobias Urdin;2020-08-30

puppet-barbican;4d659a5;Takashi Kajinami;2020-08-30

puppet-barbican;aaca360;Takashi Kajinami;2020-08-30

puppet-barbican;3bca80b;ZhongShengping;2020-08-26

puppet-barbican;257f929;Luke Short;2020-08-13

puppet-barbican;7c934e8;Takashi Kajinami;2020-08-07

puppet-barbican;2ab7b94;ZhongShengping;2020-07-30

puppet-barbican;000d145;Takashi Kajinami;2020-07-09

puppet-barbican;bbd3835;ZhongShengping;2020-06-19

puppet-barbican;f86beab;Andreas Jaeger;2020-06-02

puppet-barbican;d33f4d1;Zuul;2020-06-01

puppet-barbican;29f4f0b;Zuul;2020-05-31

puppet-barbican;fba752a;Zuul;2020-05-30

puppet-barbican;7f1e201;Tobias Urdin;2020-05-30

puppet-barbican;60d3b68;Thomas Goirand;2020-05-30

puppet-barbican;062c866;Tobias Urdin;2020-05-29

puppet-barbican;67e4879;Takashi Kajinami;2020-05-29

puppet-barbican;e9de5ed;Takashi Kajinami;2020-05-26

puppet-barbican;285e087;Zuul;2020-05-21

puppet-barbican;5e5ced6;Takashi Kajinami;2020-05-20

puppet-barbican;5242553;Alex Schultz;2020-05-14

puppet-barbican;62238db;Zuul;2020-05-12

puppet-barbican;7334d84;ZhongShengping;2020-05-12

puppet-barbican;90d717b;Tobias Urdin;2020-05-10

puppet-barbican;c17a18e;Takashi Kajinami;2020-05-10

puppet-barbican;d9010d2;Zuul;2020-05-04

puppet-barbican;895e1eb;Zuul;2020-05-04

puppet-barbican;012eb0e;Takashi Kajinami;2020-05-04

puppet-barbican;17df1ab;Thomas Goirand;2020-05-02

puppet-barbican;283073f;ZhongShengping;2020-04-30

puppet-barbican;c241aab;ZhongShengping;2020-04-30

puppet-barbican;fb653a5;ZhongShengping;2020-04-30

puppet-barbican;16f227e;OpenStack Release Bot;2020-04-28

puppet-barbican;14a0983;ZhongShengping;2020-04-24

puppet-barbican;8bfa4fe;Takashi Kajinami;2020-04-13

puppet-barbican;d1b6e80;Takashi Kajinami;2020-04-13

puppet-barbican;44dcb03;ZhongShengping;2020-04-07

puppet-barbican;9aaac1d;Zuul;2020-03-31

puppet-barbican;35e7d4a;Zuul;2020-03-31

puppet-barbican;ffe4c94;Takashi Kajinami;2020-03-31

puppet-barbican;d94f9b3;Tobias Urdin;2020-03-30

puppet-barbican;f1a09e5;Tobias Urdin;2020-03-30

puppet-barbican;a82d3e4;ZhongShengping;2020-03-25

puppet-barbican;8ffd2a7;ZhongShengping;2020-03-23

puppet-barbican;3b4364a;Ghanshyam Mann;2020-02-15

puppet-barbican;cd599e3;ZhongShengping;2020-02-13

puppet-barbican;a9807b0;ZhongShengping;2019-12-11

puppet-barbican;5b6ff6e;ZhongShengping;2019-12-10

puppet-barbican;57af257;Tobias Urdin;2019-12-08

puppet-barbican;2b09b06;ZhongShengping;2019-10-29

puppet-barbican;a4b07dd;kangyufei;2019-10-11

puppet-barbican;c21311f;OpenStack Release Bot;2019-10-04

puppet-barbican;cc4bb1d;ZhongShengping;2019-09-25

puppet-barbican;003385a;ZhongShengping;2019-09-05

puppet-barbican;b3471b1;ZhongShengping;2019-08-21

puppet-barbican;39fa246;Zuul;2019-08-20

puppet-barbican;59a8a7f;Takashi Kajinami;2019-08-19

puppet-barbican;11552e8;ZhongShengping;2019-08-15

puppet-barbican;94e3a80;ZhongShengping;2019-08-13

puppet-barbican;0b456c7;ZhongShengping;2019-08-07

puppet-barbican;d367502;ZhongShengping;2019-07-24

puppet-barbican;def436a;ZhongShengping;2019-07-04

puppet-barbican;0645cd4;ZhongShengping;2019-06-10

puppet-barbican;1011f02;Zuul;2019-06-03

puppet-barbican;7ab351d;Matthew J. Black;2019-05-31

puppet-barbican;33ab5f7;David Gurtner;2019-05-28

puppet-barbican;ae7dbe4;ZhongShengping;2019-05-20

puppet-barbican;2e25f8f;ZhongShengping;2019-04-28

puppet-barbican;637b508;ZhongShengping;2019-04-21

puppet-barbican;d1ac9f9;ZhongShengping;2019-04-21

puppet-barbican;104ed37;ZhongShengping;2019-04-21

puppet-barbican;06372d1;OpenDev Sysadmins;2019-04-19

puppet-barbican;e6a6674;ZhongShengping;2019-04-17

puppet-barbican;4f13907;Alex Schultz;2019-03-25

puppet-barbican;b83c119;OpenStack Release Bot;2019-03-22

puppet-barbican;121ae01;ZhongShengping;2019-03-18

puppet-barbican;671bc57;ZhongShengping;2019-03-06

puppet-barbican;66def50;Zuul;2019-02-25

puppet-barbican;29933db;Zuul;2019-02-25

puppet-barbican;018dd12;Tobias Urdin;2019-02-23

puppet-barbican;ef6070b;Tobias Urdin;2019-02-23

puppet-barbican;26abc42;ZhongShengping;2019-02-15

puppet-barbican;af1c748;ZhongShengping;2019-02-13

puppet-barbican;d4e6b46;Zuul;2019-02-11

puppet-barbican;6585069;Tobias Urdin;2019-02-08

puppet-barbican;c6ae596;Tobias Urdin;2019-02-08

puppet-barbican;7abdd7c;Tobias Urdin;2019-02-04

puppet-barbican;2879f0a;ZhongShengping;2019-01-25

puppet-barbican;9ec8f9c;Tobias Urdin;2019-01-18

